api_uri,begin_date,district,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/S001151.json,2003-01-07,2,2005-01-03,Edward,S001151,Schrock,L.,Did not seek reelection,R,VA,Retiring,108
https://api.propublica.org/congress/v1/members/D000549.json,2003-01-07,8,2005-01-03,Jennifer,D000549,Dunn,B.,Did not seek reelection,R,WA,Retiring,108
https://api.propublica.org/congress/v1/members/A000359.json,2003-01-07,At-Large,2005-01-03,An,A000359,Acevedo-Vila,,Elected governor,D,PR,Elected to state or local post,108
https://api.propublica.org/congress/v1/members/K000259.json,2003-01-07,4,2005-01-03,Gerald,K000259,Kleczka,D.,Did not seek reelection,D,WI,Retiring,108
https://api.propublica.org/congress/v1/members/H001030.json,2003-01-07,9,2005-01-03,Baron,H001030,Hill,P.,Defeated for reelection,D,IN,Defeated in general election,108
https://api.propublica.org/congress/v1/members/C000653.json,2003-01-07,19,2003-05-31,Larry,C000653,Combest,,"Resigned, 5/31/2003",R,TX,Left Congress,108
https://api.propublica.org/congress/v1/members/R000568.json,2003-01-07,28,2005-01-03,Ciro,R000568,Rodriguez,D.,Defeated for renomination,D,TX,Defeated in primary election,108
https://api.propublica.org/congress/v1/members/L000043.json,2003-01-07,9,2005-01-03,Nicholas,L000043,Lampson,V.,Defeated for reelection,D,TX,Defeated in general election,108
https://api.propublica.org/congress/v1/members/T000058.json,2003-01-07,3,2005-01-03,William,T000058,Tauzin,J.,Did not seek reelection,R,LA,Retiring,108
https://api.propublica.org/congress/v1/members/F000392.json,2003-01-07,24,2005-01-03,Martin,F000392,Frost,,Defeated for reelection,D,TX,Defeated in general election,108
https://api.propublica.org/congress/v1/members/B000104.json,2003-01-07,10,2005-01-03,Cass,B000104,Ballenger,,Did not seek reelection,R,NC,Retiring,108
https://api.propublica.org/congress/v1/members/I000055.json,2003-01-07,6,2005-01-03,Johnny,I000055,Isakson,,Elected to the U.S. Senate,R,GA,Elected to federal post,108
https://api.propublica.org/congress/v1/members/C000873.json,2003-01-07,8,2005-01-03,Philip,C000873,Crane,M.,Defeated for reelection,R,IL,Defeated in general election,108
https://api.propublica.org/congress/v1/members/S000044.json,2003-01-07,1,2005-01-03,Max,S000044,Sandlin,A.,Defeated for reelection,D,TX,Defeated in general election,108
https://api.propublica.org/congress/v1/members/F000441.json,2003-01-07,6,2003-12-08,Ernest,F000441,Fletcher,Lee,"Elected governor, 12/8/2003",R,KY,Elected to state or local post,108
https://api.propublica.org/congress/v1/members/B000403.json,2003-01-07,1,2004-08-31,Douglas,B000403,Bereuter,K.,"Resigned, 8/31/2004",R,NE,Left Congress,108
https://api.propublica.org/congress/v1/members/L000558.json,2003-01-07,4,2005-01-03,Kenneth,L000558,Lucas,R.,Did not seek reelection,D,KY,Retiring,108
https://api.propublica.org/congress/v1/members/V000127.json,2003-01-07,1,2005-01-03,David,V000127,Vitter,,Elected to the U.S. Senate,R,LA,Elected to federal post,108
https://api.propublica.org/congress/v1/members/J000286.json,2003-01-07,At-Large,2004-01-20,William,J000286,Janklow,J.,"Resigned, 1/20/2004",R,SD,Left Congress,108
https://api.propublica.org/congress/v1/members/D000424.json,2003-01-07,20,2005-01-03,Calvin,D000424,Dooley,M.,Did not seek reelection,D,CA,Retiring,108
https://api.propublica.org/congress/v1/members/S000597.json,2003-01-07,7,2005-01-03,Nick,S000597,Smith,,Did not seek reelection,R,MI,Retiring,108
https://api.propublica.org/congress/v1/members/G000132.json,2003-01-07,3,2005-01-03,Richard,G000132,Gephardt,Andrew,Did not seek reelection,D,MO,Retiring,108
https://api.propublica.org/congress/v1/members/B001135.json,2003-01-07,5,2005-01-03,Richard,B001135,Burr,M.,Elected to the U.S. Senate,R,NC,Elected to federal post,108
https://api.propublica.org/congress/v1/members/M000316.json,2003-01-07,5,2005-01-03,Karen,M000316,McCarthy,,Did not seek reelection,D,MO,Retiring,108
https://api.propublica.org/congress/v1/members/B001238.json,2003-01-07,1,2004-06-11,Frank,B001238,Ballance,W.,"Resigned, 6/11/2004",D,NC,Left Congress,108
https://api.propublica.org/congress/v1/members/M000477.json,2003-01-07,3,2005-01-03,Scott,M000477,McInnis,,Did not seek reelection,R,CO,Retiring,108
https://api.propublica.org/congress/v1/members/G000336.json,2003-01-07,14,2005-01-03,Porter,G000336,Goss,J.,"Appointed Director, CIA, 9/23/2004",R,FL,Elected to federal post,108
https://api.propublica.org/congress/v1/members/G000439.json,2003-01-07,8,2005-01-03,James,G000439,Greenwood,C.,Did not seek reelection,R,PA,Retiring,108
https://api.propublica.org/congress/v1/members/B001241.json,2003-01-07,25,2005-01-03,Chris,B001241,Bell,,Defeated for renomination,D,TX,Defeated in primary election,108
https://api.propublica.org/congress/v1/members/O000164.json,2003-01-07,3,2005-01-03,Doug,O000164,Ose,,Did not seek reelection,R,CA,Retiring,108
https://api.propublica.org/congress/v1/members/B001249.json,2003-01-07,12,2005-01-03,Max,B001249,Burns,,Defeated for reelection,R,GA,Defeated in general election,108
https://api.propublica.org/congress/v1/members/Q000016.json,2003-01-07,27,2005-01-03,Jack,Q000016,Quinn,,Did not seek reelection,R,NY,Retiring,108
https://api.propublica.org/congress/v1/members/H000814.json,2003-01-07,29,2005-01-03,Amory,H000814,Houghton,,Did not seek reelection,R,NY,Retiring,108
